sl_no,SKU_NAME,FEED_DATE,VIEWS,UNITS
22695,D07YK6ZHZK,8/1/2019,65,0
22696,D07YK6ZHZK,8/2/2019,53,0
22697,D07YK6ZHZK,8/5/2019,53,1
22698,D07YK6ZHZK,8/6/2019,92,3
22699,D07YK6ZHZK,8/7/2019,58,0
22700,D07YK6ZHZK,8/8/2019,59,0
22701,D07YK6ZHZK,8/9/2019,50,1
22702,D07YK6ZHZK,8/10/2019,64,0
22703,D07YK6ZHZK,8/11/2019,56,1
22704,D07YK6ZHZK,8/12/2019,90,4
22705,D07YK6ZHZK,8/13/2019,47,2
22706,D07YK6ZHZK,8/14/2019,56,1
22707,D07YK6ZHZK,8/15/2019,79,1
22708,D07YK6ZHZK,8/16/2019,64,1
22709,D07YK6ZHZK,8/17/2019,67,1
22710,D07YK6ZHZK,8/18/2019,53,0
22711,D07YK6ZHZK,8/19/2019,71,0
22712,D07YK6ZHZK,8/20/2019,54,1
22713,D07YK6ZHZK,8/21/2019,72,2
22714,D07YK6ZHZK,8/22/2019,39,2
22715,D07YK6ZHZK,8/23/2019,64,0
22716,D07YK6ZHZK,8/24/2019,56,2
22717,D07YK6ZHZK,8/25/2019,65,0
22718,D07YK6ZHZK,8/26/2019,70,0
22719,D07YK6ZHZK,8/27/2019,51,0
22720,D07YK6ZHZK,8/28/2019,71,0
22721,D07YK6ZHZK,8/29/2019,50,1
22722,D07YK6ZHZK,8/30/2019,62,0
22723,B26XOSR8:D,5/1/2019,2454,26
22724,B26XOSR8:D,5/2/2019,2448,33
22725,B26XOSR8:D,5/3/2019,2561,38
22726,B26XOSR8:D,5/4/2019,2615,35
22727,B26XOSR8:D,5/5/2019,2770,30
22728,B26XOSR8:D,5/6/2019,2802,26
22729,B26XOSR8:D,5/7/2019,2658,32
22730,B26XOSR8:D,5/8/2019,2662,39
22731,B26XOSR8:D,5/9/2019,2596,28
22732,B26XOSR8:D,5/10/2019,2419,47
22733,B26XOSR8:D,5/11/2019,2639,30
22734,B26XOSR8:D,5/12/2019,2904,27
22735,B26XOSR8:D,5/13/2019,2914,13
22736,B26XOSR8:D,5/14/2019,2907,8
22737,B26XOSR8:D,5/15/2019,2880,22
22738,B26XOSR8:D,5/16/2019,2650,53
22739,B26XOSR8:D,5/17/2019,2601,34
22740,B26XOSR8:D,5/18/2019,2615,30
22741,B26XOSR8:D,5/19/2019,2653,30
22742,B26XOSR8:D,5/20/2019,3129,31
22743,B26XOSR8:D,5/21/2019,3124,24
22744,B26XOSR8:D,5/22/2019,2688,37
22745,B26XOSR8:D,5/23/2019,2678,36
22746,B26XOSR8:D,5/24/2019,2648,32
22747,B26XOSR8:D,5/25/2019,2729,17
22748,B26XOSR8:D,5/26/2019,2876,26
22749,B26XOSR8:D,5/27/2019,2897,24
22750,B26XOSR8:D,5/28/2019,2905,39
22751,B26XOSR8:D,5/29/2019,2834,32
22752,B26XOSR8:D,5/30/2019,2737,31
22753,B26XOSR8:D,5/31/2019,2519,31
22754,B26XOSR8:D,6/1/2019,2645,21
22755,B26XOSR8:D,6/2/2019,2802,23
22756,B26XOSR8:D,6/3/2019,2756,26
22757,B26XOSR8:D,6/4/2019,2801,19
22758,B26XOSR8:D,6/5/2019,2581,29
22759,B26XOSR8:D,6/6/2019,2472,23
22760,B26XOSR8:D,6/7/2019,2345,34
22761,B26XOSR8:D,6/8/2019,2628,26
22762,B26XOSR8:D,6/9/2019,2598,29
22763,B26XOSR8:D,6/10/2019,2587,36
22764,B26XOSR8:D,6/11/2019,2727,25
22765,B26XOSR8:D,6/12/2019,2661,33
22766,B26XOSR8:D,6/13/2019,2607,31
22767,B26XOSR8:D,6/14/2019,2649,33
22768,B26XOSR8:D,6/15/2019,2826,33
22769,B26XOSR8:D,6/16/2019,2733,34
22770,B26XOSR8:D,6/17/2019,2906,32
22771,B26XOSR8:D,6/18/2019,2744,31
22772,B26XOSR8:D,6/19/2019,3253,20
22773,B26XOSR8:D,6/20/2019,3227,35
22774,B26XOSR8:D,6/21/2019,2933,36
22775,B26XOSR8:D,6/22/2019,2830,28
22776,B26XOSR8:D,6/23/2019,3356,33
22777,B26XOSR8:D,6/24/2019,3247,34
22778,B26XOSR8:D,6/25/2019,3091,41
22779,B26XOSR8:D,6/26/2019,2875,29
22780,B26XOSR8:D,6/27/2019,2694,42
22781,B26XOSR8:D,6/28/2019,2617,26
22782,B26XOSR8:D,6/29/2019,2557,28
22783,B26XOSR8:D,6/30/2019,2829,27
22784,B26XOSR8:D,7/1/2019,2686,35
22785,B26XOSR8:D,7/2/2019,2782,34
22786,B26XOSR8:D,7/3/2019,2853,23
22787,B26XOSR8:D,7/4/2019,2542,27
22788,B26XOSR8:D,7/5/2019,2814,26
22789,B26XOSR8:D,7/6/2019,2733,32
22790,B26XOSR8:D,7/7/2019,3076,39
22791,B26XOSR8:D,7/8/2019,3189,46
22792,B26XOSR8:D,7/9/2019,3503,32
22793,B26XOSR8:D,7/10/2019,3139,33
22794,B26XOSR8:D,7/11/2019,3155,30
22795,B26XOSR8:D,7/12/2019,3275,52
22796,B26XOSR8:D,7/13/2019,3142,28
22797,B26XOSR8:D,7/14/2019,3414,35
22798,B26XOSR8:D,7/15/2019,7745,127
22799,B26XOSR8:D,7/16/2019,5426,86
22800,B26XOSR8:D,7/17/2019,3359,36
22801,B26XOSR8:D,7/18/2019,3214,30
22802,B26XOSR8:D,7/19/2019,3037,38
22803,B26XOSR8:D,7/20/2019,2741,28
22804,B26XOSR8:D,7/21/2019,3173,41
22805,B26XOSR8:D,7/22/2019,3133,26
22806,B26XOSR8:D,7/23/2019,2871,31
22807,B26XOSR8:D,7/24/2019,2933,32
22808,B26XOSR8:D,7/25/2019,3042,28
22809,B26XOSR8:D,7/26/2019,2700,37
22810,B26XOSR8:D,7/27/2019,2773,36
22811,B26XOSR8:D,7/28/2019,3862,41
22812,B26XOSR8:D,7/29/2019,4160,49
22813,B26XOSR8:D,7/30/2019,4353,60
22814,B26XOSR8:D,7/31/2019,4047,56
22815,B26XOSR8:D,8/1/2019,3772,63
22816,B26XOSR8:D,8/2/2019,3950,60
22817,B26XOSR8:D,8/3/2019,3877,48
22818,B26XOSR8:D,8/4/2019,4082,48
22819,B26XOSR8:D,8/5/2019,4308,57
22820,B26XOSR8:D,8/6/2019,4037,44
22821,B26XOSR8:D,8/7/2019,4246,56
22822,B26XOSR8:D,8/8/2019,4147,41
22823,B26XOSR8:D,8/9/2019,3950,48
22824,B26XOSR8:D,8/10/2019,4263,44
22825,B26XOSR8:D,8/11/2019,4871,53
22826,B26XOSR8:D,8/12/2019,4290,39
22827,B26XOSR8:D,8/13/2019,4031,52
22828,B26XOSR8:D,8/14/2019,3763,34
22829,B26XOSR8:D,8/15/2019,3767,29
22830,B26XOSR8:D,8/16/2019,3766,45
22831,B26XOSR8:D,8/17/2019,3765,36
22832,B26XOSR8:D,8/18/2019,4202,41
22833,B26XOSR8:D,8/19/2019,3899,48
22834,B26XOSR8:D,8/20/2019,3713,38
22835,B26XOSR8:D,8/21/2019,3737,39
22836,B26XOSR8:D,8/22/2019,3678,38
22837,B26XOSR8:D,8/23/2019,3599,29
22838,B26XOSR8:D,8/24/2019,3876,34
22839,B26XOSR8:D,8/25/2019,3798,25
22840,B26XOSR8:D,8/26/2019,3501,28
22841,B26XOSR8:D,8/27/2019,3041,21
22842,B26XOSR8:D,8/28/2019,3072,25
22843,B26XOSR8:D,8/29/2019,2877,25
22844,B26XOSR8:D,8/30/2019,2984,32
22845,B26XOSR8:D,8/31/2019,3154,38
22846,C17XOKRZNN,5/1/2019,514,10
22847,C17XOKRZNN,5/2/2019,461,10
22848,C17XOKRZNN,5/3/2019,422,12
22849,C17XOKRZNN,5/4/2019,444,10
22850,C17XOKRZNN,5/5/2019,477,11
22851,C17XOKRZNN,5/6/2019,536,15
22852,C17XOKRZNN,5/7/2019,428,18
22853,C17XOKRZNN,5/8/2019,449,16
22854,C17XOKRZNN,5/9/2019,407,11
22855,C17XOKRZNN,5/10/2019,425,18
22856,C17XOKRZNN,5/11/2019,489,11
22857,C17XOKRZNN,5/12/2019,540,18
22858,C17XOKRZNN,5/13/2019,564,16
22859,C17XOKRZNN,5/14/2019,576,20
22860,C17XOKRZNN,5/15/2019,521,16
22861,C17XOKRZNN,5/16/2019,538,17
22862,C17XOKRZNN,5/17/2019,508,16
22863,C17XOKRZNN,5/18/2019,531,16
22864,C17XOKRZNN,5/19/2019,582,25
22865,C17XOKRZNN,5/20/2019,565,10
22866,C17XOKRZNN,5/21/2019,509,11
22867,C17XOKRZNN,5/22/2019,538,11
22868,C17XOKRZNN,5/23/2019,902,9
22869,C17XOKRZNN,5/24/2019,790,9
22870,C17XOKRZNN,5/25/2019,851,12
22871,C17XOKRZNN,5/26/2019,1052,16
22872,C17XOKRZNN,5/27/2019,853,17
22873,C17XOKRZNN,5/28/2019,933,32
22874,C17XOKRZNN,5/29/2019,785,10
22875,C17XOKRZNN,5/30/2019,793,15
22876,C17XOKRZNN,5/31/2019,812,12
22877,C17XOKRZNN,6/1/2019,926,17
22878,C17XOKRZNN,6/2/2019,967,15
22879,C17XOKRZNN,6/3/2019,1020,29
22880,C17XOKRZNN,6/4/2019,906,20
22881,C17XOKRZNN,6/5/2019,945,25
22882,C17XOKRZNN,6/6/2019,875,22
22883,C17XOKRZNN,6/7/2019,876,30
22884,C17XOKRZNN,6/8/2019,916,15
22885,C17XOKRZNN,6/9/2019,894,16
22886,C17XOKRZNN,6/10/2019,868,21
22887,C17XOKRZNN,6/11/2019,883,14
22888,C17XOKRZNN,6/12/2019,877,17
22889,C17XOKRZNN,6/13/2019,856,17
22890,C17XOKRZNN,6/14/2019,787,11
22891,C17XOKRZNN,6/15/2019,882,15
22892,C17XOKRZNN,6/16/2019,861,10
22893,C17XOKRZNN,6/17/2019,949,9
22894,C17XOKRZNN,6/18/2019,926,21
22895,C17XOKRZNN,6/19/2019,872,16
22896,C17XOKRZNN,6/20/2019,3414,14
22897,C17XOKRZNN,6/21/2019,1214,18
22898,C17XOKRZNN,6/22/2019,1051,15
22899,C17XOKRZNN,6/23/2019,1236,28
22900,C17XOKRZNN,6/24/2019,1051,20
22901,C17XOKRZNN,6/25/2019,1050,25
22902,C17XOKRZNN,6/26/2019,970,30
22903,C17XOKRZNN,6/27/2019,936,32
22904,C17XOKRZNN,6/28/2019,923,27
22905,C17XOKRZNN,6/29/2019,935,21
22906,C17XOKRZNN,6/30/2019,991,20
22907,C17XOKRZNN,7/1/2019,936,15
22908,C17XOKRZNN,7/2/2019,804,20
22909,C17XOKRZNN,7/3/2019,786,20
22910,C17XOKRZNN,7/4/2019,730,15
22911,C17XOKRZNN,7/5/2019,845,18
22912,C17XOKRZNN,7/6/2019,893,20
22913,C17XOKRZNN,7/7/2019,1006,18
22914,C17XOKRZNN,7/8/2019,1087,23
22915,C17XOKRZNN,7/9/2019,949,17
22916,C17XOKRZNN,7/10/2019,952,23
22917,C17XOKRZNN,7/11/2019,1110,29
22918,C17XOKRZNN,7/12/2019,916,14
22919,C17XOKRZNN,7/13/2019,975,15
22920,C17XOKRZNN,7/14/2019,1135,26
22921,C17XOKRZNN,7/15/2019,2234,61
22922,C17XOKRZNN,7/16/2019,1668,62
22923,C17XOKRZNN,7/17/2019,966,22
22924,C17XOKRZNN,7/18/2019,969,19
22925,C17XOKRZNN,7/19/2019,981,18
22926,C17XOKRZNN,7/20/2019,904,19
22927,C17XOKRZNN,7/21/2019,794,7
22928,C17XOKRZNN,7/22/2019,833,8
22929,C17XOKRZNN,7/23/2019,892,2
22930,C17XOKRZNN,7/24/2019,835,7
22931,C17XOKRZNN,7/25/2019,828,6
22932,C17XOKRZNN,7/26/2019,779,6
22933,C17XOKRZNN,7/27/2019,730,8
22934,C17XOKRZNN,7/28/2019,917,12
22935,C17XOKRZNN,7/29/2019,1088,39
22936,C17XOKRZNN,7/30/2019,1097,31
22937,C17XOKRZNN,7/31/2019,999,27
22938,C17XOKRZNN,8/1/2019,1018,30
22939,C17XOKRZNN,8/2/2019,926,30
22940,C17XOKRZNN,8/3/2019,957,32
22941,C17XOKRZNN,8/4/2019,979,31
22942,C17XOKRZNN,8/5/2019,1121,27
22943,C17XOKRZNN,8/6/2019,1167,24
22944,C17XOKRZNN,8/7/2019,1079,9
22945,C17XOKRZNN,8/8/2019,988,11
22946,C17XOKRZNN,8/9/2019,924,3
22947,C17XOKRZNN,8/10/2019,886,1
22948,C17XOKRZNN,8/11/2019,1040,28
22949,C17XOKRZNN,8/12/2019,1176,33
22950,C17XOKRZNN,8/13/2019,1121,22
22951,C17XOKRZNN,8/14/2019,1003,33
22952,C17XOKRZNN,8/15/2019,1087,31
22953,C17XOKRZNN,8/16/2019,1057,34
22954,C17XOKRZNN,8/17/2019,1188,33
22955,C17XOKRZNN,8/18/2019,1149,37
22956,C17XOKRZNN,8/19/2019,1004,12
22957,C17XOKRZNN,8/20/2019,915,10
22958,C17XOKRZNN,8/21/2019,1073,13
22959,C17XOKRZNN,8/22/2019,967,11
22960,C17XOKRZNN,8/23/2019,859,10
22961,C17XOKRZNN,8/24/2019,983,6
22962,C17XOKRZNN,8/25/2019,1060,18
22963,C17XOKRZNN,8/26/2019,913,6
22964,C17XOKRZNN,8/27/2019,883,7
22965,C17XOKRZNN,8/28/2019,914,14
22966,C17XOKRZNN,8/29/2019,851,10
22967,C17XOKRZNN,8/30/2019,852,14
22968,C17XOKRZNN,8/31/2019,997,15
22969,C08YT5NWGO,5/1/2019,561,18
22970,C08YT5NWGO,5/2/2019,843,26
22971,C08YT5NWGO,5/3/2019,606,25
22972,C08YT5NWGO,5/4/2019,558,12
22973,C08YT5NWGO,5/5/2019,677,7
22974,C08YT5NWGO,5/6/2019,916,24
22975,C08YT5NWGO,5/7/2019,807,14
22976,C08YT5NWGO,5/8/2019,685,11
22977,C08YT5NWGO,5/9/2019,661,15
22978,C08YT5NWGO,5/10/2019,629,21
22979,C08YT5NWGO,5/11/2019,539,8
22980,C08YT5NWGO,5/12/2019,641,12
22981,C08YT5NWGO,5/13/2019,634,11
22982,C08YT5NWGO,5/14/2019,616,12
22983,C08YT5NWGO,5/15/2019,536,106
22984,C08YT5NWGO,5/16/2019,601,17
22985,C08YT5NWGO,5/17/2019,591,15
22986,C08YT5NWGO,5/18/2019,480,7
22987,C08YT5NWGO,5/19/2019,525,4
22988,C08YT5NWGO,5/20/2019,603,13
22989,C08YT5NWGO,5/21/2019,555,7
22990,C08YT5NWGO,5/22/2019,572,13
22991,C08YT5NWGO,5/23/2019,598,14
22992,C08YT5NWGO,5/24/2019,526,12
22993,C08YT5NWGO,5/25/2019,603,12
22994,C08YT5NWGO,5/26/2019,587,4
22995,C08YT5NWGO,5/27/2019,577,4
22996,C08YT5NWGO,5/28/2019,589,5
22997,C08YT5NWGO,5/29/2019,625,2
22998,C08YT5NWGO,5/30/2019,616,1
22999,C08YT5NWGO,5/31/2019,507,0
23000,C08YT5NWGO,6/1/2019,569,4
23001,C08YT5NWGO,6/2/2019,546,2
23002,C08YT5NWGO,6/3/2019,577,5
23003,C08YT5NWGO,6/4/2019,584,5
23004,C08YT5NWGO,6/5/2019,546,2
23005,C08YT5NWGO,6/6/2019,515,46
23006,C08YT5NWGO,6/7/2019,491,8
23007,C08YT5NWGO,6/8/2019,526,8
23008,C08YT5NWGO,6/9/2019,543,10
23009,C08YT5NWGO,6/10/2019,575,10
23010,C08YT5NWGO,6/11/2019,566,3
23011,C08YT5NWGO,6/12/2019,565,1
23012,C08YT5NWGO,6/13/2019,626,4
23013,C08YT5NWGO,6/14/2019,563,8
23014,C08YT5NWGO,6/15/2019,506,6
23015,C08YT5NWGO,6/16/2019,611,3
23016,C08YT5NWGO,6/17/2019,581,5
23017,C08YT5NWGO,6/18/2019,663,1
23018,C08YT5NWGO,6/19/2019,642,1
23019,C08YT5NWGO,6/20/2019,706,0
23020,C08YT5NWGO,6/21/2019,631,2
23021,C08YT5NWGO,6/22/2019,571,8
23022,C08YT5NWGO,6/23/2019,639,0
23023,C08YT5NWGO,6/24/2019,665,3
23024,C08YT5NWGO,6/25/2019,648,0
23025,C08YT5NWGO,6/26/2019,586,1
23026,C08YT5NWGO,6/27/2019,636,1
23027,C08YT5NWGO,6/28/2019,654,10
23028,C08YT5NWGO,6/29/2019,632,10
23029,C08YT5NWGO,6/30/2019,674,8
23030,C08YT5NWGO,7/1/2019,676,16
23031,C08YT5NWGO,7/2/2019,674,11
23032,C08YT5NWGO,7/3/2019,589,16
23033,C08YT5NWGO,7/4/2019,531,12
23034,C08YT5NWGO,7/5/2019,683,14
23035,C08YT5NWGO,7/6/2019,583,6
23036,C08YT5NWGO,7/7/2019,657,16
23037,C08YT5NWGO,7/8/2019,764,16
23038,C08YT5NWGO,7/9/2019,757,15
23039,C08YT5NWGO,7/10/2019,749,14
23040,C08YT5NWGO,7/11/2019,763,10
23041,C08YT5NWGO,7/12/2019,712,19
23042,C08YT5NWGO,7/13/2019,767,9
23043,C08YT5NWGO,7/14/2019,846,13
23044,C08YT5NWGO,7/15/2019,2031,69
23045,C08YT5NWGO,7/16/2019,1594,53
23046,C08YT5NWGO,7/17/2019,868,24
23047,C08YT5NWGO,7/18/2019,870,8
23048,C08YT5NWGO,7/19/2019,831,20
23049,C08YT5NWGO,7/20/2019,764,16
23050,C08YT5NWGO,7/21/2019,780,18
23051,C08YT5NWGO,7/22/2019,857,20
23052,C08YT5NWGO,7/23/2019,833,13
23053,C08YT5NWGO,7/24/2019,759,8
23054,C08YT5NWGO,7/25/2019,869,12
23055,C08YT5NWGO,7/26/2019,918,11
23056,C08YT5NWGO,7/27/2019,824,19
23057,C08YT5NWGO,7/28/2019,809,14
23058,C08YT5NWGO,7/29/2019,878,12
23059,C08YT5NWGO,7/30/2019,1291,42
23060,C08YT5NWGO,7/31/2019,798,24
23061,C08YT5NWGO,8/1/2019,2740,13
23062,C08YT5NWGO,8/2/2019,2192,0
23063,C08YT5NWGO,8/3/2019,754,0
23064,C08YT5NWGO,8/4/2019,586,0
23065,C08YT5NWGO,8/5/2019,562,0
23066,C08YT5NWGO,8/6/2019,571,6
23067,C08YT5NWGO,8/7/2019,668,3
23068,C08YT5NWGO,8/8/2019,813,38
23069,C08YT5NWGO,8/9/2019,820,22
23070,C08YT5NWGO,8/10/2019,866,16
23071,C08YT5NWGO,8/11/2019,715,0
23072,C08YT5NWGO,8/12/2019,855,8
23073,C08YT5NWGO,8/13/2019,874,8
23074,C08YT5NWGO,8/14/2019,844,17
23075,C08YT5NWGO,8/15/2019,925,21
23076,C08YT5NWGO,8/16/2019,736,56
23077,C08YT5NWGO,8/17/2019,879,22
23078,C08YT5NWGO,8/18/2019,1049,25
23079,C08YT5NWGO,8/19/2019,1006,23
23080,C08YT5NWGO,8/20/2019,960,34
23081,C08YT5NWGO,8/21/2019,928,28
23082,C08YT5NWGO,8/22/2019,927,22
23083,C08YT5NWGO,8/23/2019,937,28
23084,C08YT5NWGO,8/24/2019,875,23
23085,C08YT5NWGO,8/25/2019,973,19
23086,C08YT5NWGO,8/26/2019,933,38
23087,C08YT5NWGO,8/27/2019,827,12
23088,C08YT5NWGO,8/28/2019,793,14
23089,C08YT5NWGO,8/29/2019,780,19
23090,C08YT5NWGO,8/30/2019,740,16
23091,C08YT5NWGO,8/31/2019,811,18
23092,B08YU3BS5R,5/1/2019,409,0
23093,B08YU3BS5R,5/2/2019,527,0
23094,B08YU3BS5R,5/3/2019,408,0
23095,B08YU3BS5R,5/4/2019,417,0
23096,B08YU3BS5R,5/5/2019,517,0
23097,B08YU3BS5R,5/6/2019,534,0
23098,B08YU3BS5R,5/7/2019,486,0
23099,B08YU3BS5R,5/8/2019,432,0
23100,B08YU3BS5R,5/9/2019,498,0
23101,B08YU3BS5R,5/10/2019,402,0
23102,B08YU3BS5R,5/11/2019,391,0
23103,B08YU3BS5R,5/12/2019,553,0
23104,B08YU3BS5R,5/13/2019,570,0
23105,B08YU3BS5R,5/14/2019,567,0
23106,B08YU3BS5R,5/15/2019,472,0
23107,B08YU3BS5R,5/16/2019,544,0
23108,B08YU3BS5R,5/17/2019,397,0
23109,B08YU3BS5R,5/18/2019,404,0
23110,B08YU3BS5R,5/19/2019,545,0
23111,B08YU3BS5R,5/20/2019,554,0
23112,B08YU3BS5R,5/21/2019,513,0
23113,B08YU3BS5R,5/22/2019,496,0
23114,B08YU3BS5R,5/23/2019,414,0
23115,B08YU3BS5R,5/24/2019,455,0
23116,B08YU3BS5R,5/25/2019,488,0
23117,B08YU3BS5R,5/26/2019,514,0
23118,B08YU3BS5R,5/27/2019,628,0
23119,B08YU3BS5R,5/28/2019,552,0
23120,B08YU3BS5R,5/29/2019,434,0
23121,B08YU3BS5R,5/30/2019,476,0
23122,B08YU3BS5R,5/31/2019,496,1
23123,B08YU3BS5R,6/1/2019,504,0
23124,B08YU3BS5R,6/2/2019,748,0
23125,B08YU3BS5R,6/3/2019,671,0
23126,B08YU3BS5R,6/4/2019,676,0
23127,B08YU3BS5R,6/5/2019,597,0
23128,B08YU3BS5R,6/6/2019,525,0
23129,B08YU3BS5R,6/7/2019,546,0
23130,B08YU3BS5R,6/8/2019,595,0
23131,B08YU3BS5R,6/9/2019,703,0
23132,B08YU3BS5R,6/10/2019,788,0
23133,B08YU3BS5R,6/11/2019,599,0
23134,B08YU3BS5R,6/12/2019,580,0
23135,B08YU3BS5R,6/13/2019,667,0
23136,B08YU3BS5R,6/14/2019,617,0
23137,B08YU3BS5R,6/15/2019,575,0
23138,B08YU3BS5R,6/16/2019,745,0
23139,B08YU3BS5R,6/17/2019,946,0
23140,B08YU3BS5R,6/18/2019,756,0
23141,B08YU3BS5R,6/19/2019,686,0
23142,B08YU3BS5R,6/20/2019,638,0
23143,B08YU3BS5R,6/21/2019,622,0
23144,B08YU3BS5R,6/22/2019,715,0
23145,B08YU3BS5R,6/23/2019,895,0
23146,B08YU3BS5R,6/24/2019,765,0
23147,B08YU3BS5R,6/25/2019,749,0
23148,B08YU3BS5R,6/26/2019,834,0
23149,B08YU3BS5R,6/27/2019,886,0
23150,B08YU3BS5R,6/28/2019,742,0
23151,B08YU3BS5R,6/29/2019,889,0
23152,B08YU3BS5R,6/30/2019,1070,0
23153,B08YU3BS5R,7/1/2019,917,0
23154,B08YU3BS5R,7/2/2019,800,0
23155,B08YU3BS5R,7/3/2019,636,0
23156,B08YU3BS5R,7/4/2019,809,0
23157,B08YU3BS5R,7/5/2019,900,0
23158,B08YU3BS5R,7/6/2019,952,0
23159,B08YU3BS5R,7/7/2019,668,0
23160,B08YU3BS5R,7/8/2019,656,0
23161,B08YU3BS5R,7/9/2019,795,1
23162,B08YU3BS5R,7/10/2019,573,0
23163,B08YU3BS5R,7/11/2019,519,0
23164,B08YU3BS5R,7/12/2019,688,0
23165,B08YU3BS5R,7/13/2019,553,0
23166,B08YU3BS5R,7/14/2019,756,0
23167,B08YU3BS5R,7/15/2019,7033,0
23168,B08YU3BS5R,7/16/2019,1580,0
23169,B08YU3BS5R,7/17/2019,425,0
23170,B08YU3BS5R,7/18/2019,345,0
23171,B08YU3BS5R,7/19/2019,274,0
23172,B08YU3BS5R,7/20/2019,323,0
23173,B08YU3BS5R,7/21/2019,452,0
23174,B08YU3BS5R,7/22/2019,432,0
23175,B08YU3BS5R,7/23/2019,376,0
23176,B08YU3BS5R,7/24/2019,363,0
23177,B08YU3BS5R,7/25/2019,399,0
23178,B08YU3BS5R,7/26/2019,283,0
23179,B08YU3BS5R,7/27/2019,270,0
23180,B08YU3BS5R,7/28/2019,380,0
23181,B08YU3BS5R,7/29/2019,455,0
23182,B08YU3BS5R,7/30/2019,532,0
23183,B08YU3BS5R,7/31/2019,538,0
23184,B08YU3BS5R,8/1/2019,408,0
23185,B08YU3BS5R,8/2/2019,383,0
23186,B08YU3BS5R,8/3/2019,469,0
23187,B08YU3BS5R,8/4/2019,576,0
23188,B08YU3BS5R,8/5/2019,633,0
23189,B08YU3BS5R,8/6/2019,474,0
23190,B08YU3BS5R,8/7/2019,390,0
23191,B08YU3BS5R,8/8/2019,385,0
23192,B08YU3BS5R,8/9/2019,312,0
23193,B08YU3BS5R,8/10/2019,335,0
23194,B08YU3BS5R,8/11/2019,284,0
23195,B08YU3BS5R,8/12/2019,289,0
23196,B08YU3BS5R,8/13/2019,338,0
23197,B08YU3BS5R,8/14/2019,254,0
23198,B08YU3BS5R,8/15/2019,411,0
23199,B08YU3BS5R,8/16/2019,359,0
23200,B08YU3BS5R,8/17/2019,365,0
23201,B08YU3BS5R,8/18/2019,592,0
23202,B08YU3BS5R,8/19/2019,400,0
23203,B08YU3BS5R,8/20/2019,431,0
23204,B08YU3BS5R,8/21/2019,380,0
23205,B08YU3BS5R,8/22/2019,425,0
23206,B08YU3BS5R,8/23/2019,489,1
23207,B08YU3BS5R,8/24/2019,465,0
23208,B08YU3BS5R,8/25/2019,430,0
23209,B08YU3BS5R,8/26/2019,443,0
23210,B08YU3BS5R,8/27/2019,417,0
23211,B08YU3BS5R,8/28/2019,439,0
23212,B08YU3BS5R,8/29/2019,442,0
23213,B08YU3BS5R,8/30/2019,451,0
23214,B08YU3BS5R,8/31/2019,473,0
23215,B07XV4H9V4,5/1/2019,268,0
23216,B07XV4H9V4,5/2/2019,349,0
23217,B07XV4H9V4,5/3/2019,291,0
23218,B07XV4H9V4,5/4/2019,292,0
23219,B07XV4H9V4,5/5/2019,372,0
23220,B07XV4H9V4,5/6/2019,388,0
23221,B07XV4H9V4,5/7/2019,341,0
23222,B07XV4H9V4,5/8/2019,321,0
23223,B07XV4H9V4,5/9/2019,322,0
23224,B07XV4H9V4,5/10/2019,268,0
23225,B07XV4H9V4,5/11/2019,294,0
23226,B07XV4H9V4,5/13/2019,314,0
23227,B07XV4H9V4,5/14/2019,350,0
23228,B07XV4H9V4,5/15/2019,282,0
23229,B07XV4H9V4,5/16/2019,319,0
23230,B07XV4H9V4,5/17/2019,282,0
23231,B07XV4H9V4,5/18/2019,260,0
23232,B07XV4H9V4,5/19/2019,289,0
23233,B07XV4H9V4,5/20/2019,355,0
23234,B07XV4H9V4,5/21/2019,366,0
23235,B07XV4H9V4,5/22/2019,313,0
23236,B07XV4H9V4,5/23/2019,252,0
23237,B07XV4H9V4,5/24/2019,373,0
23238,B07XV4H9V4,5/25/2019,300,0
23239,B07XV4H9V4,5/26/2019,304,0
23240,B07XV4H9V4,5/27/2019,383,0
23241,B07XV4H9V4,5/28/2019,359,0
23242,B07XV4H9V4,5/29/2019,334,0
23243,B07XV4H9V4,5/30/2019,317,0
23244,B07XV4H9V4,6/4/2019,552,0
23245,B07XV4H9V4,6/5/2019,325,0
23246,B07XV4H9V4,6/6/2019,316,0
23247,B07XV4H9V4,6/7/2019,280,0
23248,B07XV4H9V4,6/8/2019,291,0
23249,B07XV4H9V4,6/9/2019,363,0
23250,B07XV4H9V4,6/10/2019,449,0
23251,B07XV4H9V4,6/11/2019,419,0
23252,B07XV4H9V4,6/12/2019,341,0
23253,B07XV4H9V4,6/13/2019,412,0
23254,B07XV4H9V4,6/14/2019,373,0
23255,B07XV4H9V4,6/15/2019,327,0
23256,B07XV4H9V4,6/16/2019,470,0
23257,B07XV4H9V4,6/17/2019,486,0
23258,B07XV4H9V4,6/18/2019,367,0
23259,B07XV4H9V4,6/19/2019,385,0
23260,B07XV4H9V4,6/20/2019,366,0
23261,B07XV4H9V4,6/21/2019,248,0
23262,B07XV4H9V4,6/22/2019,275,0
23263,B07XV4H9V4,6/23/2019,422,0
23264,B07XV4H9V4,6/24/2019,370,0
23265,B07XV4H9V4,6/25/2019,390,0
23266,B07XV4H9V4,6/26/2019,351,0
23267,B07XV4H9V4,6/27/2019,321,0
23268,B07XV4H9V4,6/28/2019,320,0
